Episode: 0, step: 9, Pop: 7/5, Epsilon: 1.00, Mean Loss: 60.99, Median Loss: 60.99, Std Loss: 60.99, Mean Reward: 0.44, Median Reward: 2.00, Std Reward: 37.50
Episode: 556, step: 9, Pop: 3/5, Epsilon: 0.10, Mean Loss: 37.90, Median Loss: 37.90, Std Loss: 37.90, Mean Reward: 0.43, Median Reward: 2.00, Std Reward: 26.90
Episode: 557, step: 9, Pop: 2/5, Epsilon: 0.10, Mean Loss: 36.28, Median Loss: 36.28, Std Loss: 36.28, Mean Reward: 0.64, Median Reward: 2.00, Std Reward: 37.00
Episode: 558, step: 9, Pop: 5/5, Epsilon: 0.10, Mean Loss: 55.26, Median Loss: 55.26, Std Loss: 55.26, Mean Reward: 0.54, Median Reward: 2.00, Std Reward: 44.10
Episode: 559, step: 9, Pop: 5/5, Epsilon: 0.10, Mean Loss: 32.20, Median Loss: 32.20, Std Loss: 32.20, Mean Reward: 4.04, Median Reward: 4.00, Std Reward: 290.70
Episode: 560, step: 9, Pop: 4/5, Epsilon: 0.10, Mean Loss: 38.93, Median Loss: 38.93, Std Loss: 38.93, Mean Reward: 2.95, Median Reward: 2.00, Std Reward: 176.90
Episode: 561, step: 9, Pop: 7/5, Epsilon: 0.10, Mean Loss: 34.58, Median Loss: 34.58, Std Loss: 34.58, Mean Reward: 4.37, Median Reward: 2.00, Std Reward: 371.50
Episode: 562, step: 9, Pop: 5/5, Epsilon: 0.10, Mean Loss: 33.81, Median Loss: 33.81, Std Loss: 33.81, Mean Reward: 3.26, Median Reward: 2.00, Std Reward: 195.40
Episode: 563, step: 9, Pop: 5/5, Epsilon: 0.10, Mean Loss: 26.54, Median Loss: 26.54, Std Loss: 26.54, Mean Reward: 3.00, Median Reward: 2.00, Std Reward: 203.70
Episode: 564, step: 9, Pop: 3/5, Epsilon: 0.10, Mean Loss: 44.05, Median Loss: 44.05, Std Loss: 44.05, Mean Reward: 1.24, Median Reward: 2.00, Std Reward: 83.20
Episode: 565, step: 9, Pop: 3/5, Epsilon: 0.09, Mean Loss: 46.62, Median Loss: 46.62, Std Loss: 46.62, Mean Reward: 2.13, Median Reward: 2.00, Std Reward: 113.10
Episode: 566, step: 9, Pop: 3/5, Epsilon: 0.09, Mean Loss: 39.27, Median Loss: 39.27, Std Loss: 39.27, Mean Reward: 2.08, Median Reward: 2.00, Std Reward: 122.70
Episode: 567, step: 9, Pop: 2/5, Epsilon: 0.09, Mean Loss: 48.90, Median Loss: 48.90, Std Loss: 48.90, Mean Reward: 3.60, Median Reward: 2.00, Std Reward: 201.50
Episode: 568, step: 9, Pop: 7/5, Epsilon: 0.09, Mean Loss: 32.45, Median Loss: 32.45, Std Loss: 32.45, Mean Reward: 2.80, Median Reward: 2.00, Std Reward: 229.20
Episode: 569, step: 9, Pop: 3/5, Epsilon: 0.09, Mean Loss: 50.87, Median Loss: 50.87, Std Loss: 50.87, Mean Reward: 3.54, Median Reward: 2.00, Std Reward: 240.70
Episode: 570, step: 9, Pop: 4/5, Epsilon: 0.09, Mean Loss: 40.31, Median Loss: 40.31, Std Loss: 40.31, Mean Reward: 3.93, Median Reward: 2.00, Std Reward: 228.10
Episode: 571, step: 9, Pop: 1/5, Epsilon: 0.09, Mean Loss: 37.51, Median Loss: 37.51, Std Loss: 37.51, Mean Reward: 0.89, Median Reward: 2.00, Std Reward: 40.00
Episode: 572, step: 9, Pop: 4/5, Epsilon: 0.09, Mean Loss: 42.59, Median Loss: 42.59, Std Loss: 42.59, Mean Reward: 3.27, Median Reward: 3.00, Std Reward: 228.60
Episode: 573, step: 9, Pop: 5/5, Epsilon: 0.09, Mean Loss: 26.65, Median Loss: 26.65, Std Loss: 26.65, Mean Reward: 4.00, Median Reward: 4.00, Std Reward: 300.00
Episode: 574, step: 9, Pop: 4/5, Epsilon: 0.09, Mean Loss: 43.10, Median Loss: 43.10, Std Loss: 43.10, Mean Reward: 1.75, Median Reward: 2.00, Std Reward: 120.90
Episode: 575, step: 9, Pop: 8/5, Epsilon: 0.09, Mean Loss: 36.60, Median Loss: 36.60, Std Loss: 36.60, Mean Reward: 1.94, Median Reward: 2.00, Std Reward: 160.90
Episode: 576, step: 9, Pop: 3/5, Epsilon: 0.09, Mean Loss: 43.50, Median Loss: 43.50, Std Loss: 43.50, Mean Reward: 3.97, Median Reward: 2.00, Std Reward: 206.50
Episode: 577, step: 9, Pop: 5/5, Epsilon: 0.09, Mean Loss: 32.63, Median Loss: 32.63, Std Loss: 32.63, Mean Reward: 3.13, Median Reward: 2.00, Std Reward: 209.90
Episode: 578, step: 9, Pop: 6/5, Epsilon: 0.09, Mean Loss: 55.01, Median Loss: 55.01, Std Loss: 55.01, Mean Reward: 4.08, Median Reward: 2.00, Std Reward: 314.10
Episode: 579, step: 9, Pop: 4/5, Epsilon: 0.09, Mean Loss: 47.78, Median Loss: 47.78, Std Loss: 47.78, Mean Reward: 1.67, Median Reward: 2.00, Std Reward: 102.00
Episode: 580, step: 9, Pop: 3/5, Epsilon: 0.09, Mean Loss: 39.92, Median Loss: 39.92, Std Loss: 39.92, Mean Reward: 1.53, Median Reward: 2.00, Std Reward: 102.50
Episode: 581, step: 9, Pop: 4/5, Epsilon: 0.09, Mean Loss: 30.39, Median Loss: 30.39, Std Loss: 30.39, Mean Reward: 1.11, Median Reward: 2.00, Std Reward: 68.70
Episode: 582, step: 9, Pop: 5/5, Epsilon: 0.09, Mean Loss: 45.87, Median Loss: 45.87, Std Loss: 45.87, Mean Reward: 1.54, Median Reward: 2.00, Std Reward: 103.50
Episode: 583, step: 9, Pop: 7/5, Epsilon: 0.09, Mean Loss: 36.77, Median Loss: 36.77, Std Loss: 36.77, Mean Reward: 3.32, Median Reward: 4.00, Std Reward: 258.60
Episode: 584, step: 9, Pop: 4/5, Epsilon: 0.09, Mean Loss: 35.14, Median Loss: 35.14, Std Loss: 35.14, Mean Reward: 2.75, Median Reward: 2.00, Std Reward: 200.80
Episode: 585, step: 9, Pop: 7/5, Epsilon: 0.09, Mean Loss: 36.61, Median Loss: 36.61, Std Loss: 36.61, Mean Reward: 3.47, Median Reward: 2.00, Std Reward: 263.60
Episode: 586, step: 9, Pop: 5/5, Epsilon: 0.09, Mean Loss: 39.60, Median Loss: 39.60, Std Loss: 39.60, Mean Reward: 0.25, Median Reward: 2.00, Std Reward: 19.00
Episode: 587, step: 9, Pop: 2/5, Epsilon: 0.09, Mean Loss: 47.99, Median Loss: 47.99, Std Loss: 47.99, Mean Reward: 2.46, Median Reward: 4.00, Std Reward: 103.30
Episode: 588, step: 9, Pop: 6/5, Epsilon: 0.09, Mean Loss: 57.32, Median Loss: 57.32, Std Loss: 57.32, Mean Reward: 5.27, Median Reward: 4.00, Std Reward: 368.90
Episode: 589, step: 9, Pop: 4/5, Epsilon: 0.09, Mean Loss: 56.37, Median Loss: 56.37, Std Loss: 56.37, Mean Reward: 1.50, Median Reward: 2.00, Std Reward: 109.30
Episode: 590, step: 9, Pop: 6/5, Epsilon: 0.09, Mean Loss: 36.87, Median Loss: 36.87, Std Loss: 36.87, Mean Reward: 5.57, Median Reward: 4.00, Std Reward: 445.50
Episode: 591, step: 9, Pop: 3/5, Epsilon: 0.09, Mean Loss: 43.98, Median Loss: 43.98, Std Loss: 43.98, Mean Reward: 1.66, Median Reward: 2.00, Std Reward: 84.90
Episode: 592, step: 9, Pop: 4/5, Epsilon: 0.09, Mean Loss: 46.86, Median Loss: 46.86, Std Loss: 46.86, Mean Reward: 3.76, Median Reward: 2.00, Std Reward: 240.70
Episode: 593, step: 9, Pop: 5/5, Epsilon: 0.09, Mean Loss: 43.92, Median Loss: 43.92, Std Loss: 43.92, Mean Reward: 1.92, Median Reward: 2.00, Std Reward: 143.90
Episode: 594, step: 9, Pop: 5/5, Epsilon: 0.08, Mean Loss: 39.93, Median Loss: 39.93, Std Loss: 39.93, Mean Reward: 4.05, Median Reward: 4.00, Std Reward: 295.90
Episode: 595, step: 9, Pop: 3/5, Epsilon: 0.08, Mean Loss: 35.88, Median Loss: 35.88, Std Loss: 35.88, Mean Reward: 1.45, Median Reward: 2.00, Std Reward: 100.00
Episode: 596, step: 9, Pop: 5/5, Epsilon: 0.08, Mean Loss: 43.33, Median Loss: 43.33, Std Loss: 43.33, Mean Reward: 2.72, Median Reward: 2.00, Std Reward: 187.40
Episode: 597, step: 9, Pop: 3/5, Epsilon: 0.08, Mean Loss: 50.85, Median Loss: 50.85, Std Loss: 50.85, Mean Reward: 3.87, Median Reward: 2.00, Std Reward: 244.10
Episode: 598, step: 9, Pop: 2/5, Epsilon: 0.08, Mean Loss: 36.98, Median Loss: 36.98, Std Loss: 36.98, Mean Reward: 2.03, Median Reward: 2.00, Std Reward: 118.00
Episode: 599, step: 9, Pop: 4/5, Epsilon: 0.08, Mean Loss: 32.24, Median Loss: 32.24, Std Loss: 32.24, Mean Reward: 4.94, Median Reward: 2.00, Std Reward: 301.20
Episode: 600, step: 9, Pop: 3/5, Epsilon: 0.08, Mean Loss: 47.07, Median Loss: 47.07, Std Loss: 47.07, Mean Reward: 4.61, Median Reward: 4.00, Std Reward: 239.80
Episode: 601, step: 9, Pop: 4/5, Epsilon: 0.08, Mean Loss: 46.44, Median Loss: 46.44, Std Loss: 46.44, Mean Reward: 2.61, Median Reward: 2.00, Std Reward: 211.60
Episode: 602, step: 9, Pop: 4/5, Epsilon: 0.08, Mean Loss: 44.68, Median Loss: 44.68, Std Loss: 44.68, Mean Reward: 2.88, Median Reward: 2.00, Std Reward: 178.30
Episode: 603, step: 9, Pop: 3/5, Epsilon: 0.08, Mean Loss: 26.62, Median Loss: 26.62, Std Loss: 26.62, Mean Reward: 2.45, Median Reward: 2.00, Std Reward: 156.60
Episode: 604, step: 9, Pop: 3/5, Epsilon: 0.08, Mean Loss: 51.62, Median Loss: 51.62, Std Loss: 51.62, Mean Reward: 1.87, Median Reward: 2.00, Std Reward: 130.90
Episode: 605, step: 9, Pop: 5/5, Epsilon: 0.08, Mean Loss: 39.21, Median Loss: 39.21, Std Loss: 39.21, Mean Reward: 2.61, Median Reward: 2.00, Std Reward: 180.20
Episode: 606, step: 9, Pop: 2/5, Epsilon: 0.08, Mean Loss: 39.73, Median Loss: 39.73, Std Loss: 39.73, Mean Reward: 0.31, Median Reward: 2.00, Std Reward: 18.00
Episode: 607, step: 9, Pop: 5/5, Epsilon: 0.08, Mean Loss: 45.85, Median Loss: 45.85, Std Loss: 45.85, Mean Reward: 3.09, Median Reward: 2.00, Std Reward: 222.30
Episode: 608, step: 9, Pop: 5/5, Epsilon: 0.08, Mean Loss: 32.68, Median Loss: 32.68, Std Loss: 32.68, Mean Reward: 3.95, Median Reward: 4.00, Std Reward: 276.80
Episode: 609, step: 9, Pop: 4/5, Epsilon: 0.08, Mean Loss: 42.43, Median Loss: 42.43, Std Loss: 42.43, Mean Reward: 2.29, Median Reward: 2.00, Std Reward: 130.50
Episode: 610, step: 9, Pop: 6/5, Epsilon: 0.08, Mean Loss: 29.67, Median Loss: 29.67, Std Loss: 29.67, Mean Reward: 5.51, Median Reward: 4.00, Std Reward: 418.60
Episode: 611, step: 9, Pop: 4/5, Epsilon: 0.08, Mean Loss: 36.06, Median Loss: 36.06, Std Loss: 36.06, Mean Reward: 2.84, Median Reward: 2.00, Std Reward: 190.60
Episode: 612, step: 9, Pop: 6/5, Epsilon: 0.08, Mean Loss: 50.01, Median Loss: 50.01, Std Loss: 50.01, Mean Reward: 3.86, Median Reward: 2.00, Std Reward: 262.50
Episode: 613, step: 9, Pop: 3/5, Epsilon: 0.08, Mean Loss: 43.34, Median Loss: 43.34, Std Loss: 43.34, Mean Reward: 4.36, Median Reward: 4.00, Std Reward: 213.80
Episode: 614, step: 9, Pop: 6/5, Epsilon: 0.08, Mean Loss: 30.71, Median Loss: 30.71, Std Loss: 30.71, Mean Reward: 3.62, Median Reward: 2.00, Std Reward: 278.80
Episode: 615, step: 9, Pop: 5/5, Epsilon: 0.08, Mean Loss: 37.17, Median Loss: 37.17, Std Loss: 37.17, Mean Reward: 2.60, Median Reward: 2.00, Std Reward: 164.00
Episode: 616, step: 9, Pop: 4/5, Epsilon: 0.08, Mean Loss: 29.44, Median Loss: 29.44, Std Loss: 29.44, Mean Reward: 0.85, Median Reward: 2.00, Std Reward: 44.90
Episode: 617, step: 9, Pop: 6/5, Epsilon: 0.08, Mean Loss: 54.25, Median Loss: 54.25, Std Loss: 54.25, Mean Reward: 2.08, Median Reward: 2.00, Std Reward: 170.80
Episode: 618, step: 9, Pop: 3/5, Epsilon: 0.08, Mean Loss: 44.47, Median Loss: 44.47, Std Loss: 44.47, Mean Reward: 1.15, Median Reward: 2.00, Std Reward: 68.00
Episode: 619, step: 9, Pop: 3/5, Epsilon: 0.08, Mean Loss: 55.57, Median Loss: 55.57, Std Loss: 55.57, Mean Reward: 2.26, Median Reward: 2.00, Std Reward: 126.50
Episode: 620, step: 9, Pop: 3/5, Epsilon: 0.08, Mean Loss: 40.63, Median Loss: 40.63, Std Loss: 40.63, Mean Reward: 1.44, Median Reward: 2.00, Std Reward: 92.10
Episode: 621, step: 9, Pop: 0/5, Epsilon: 0.08, Mean Loss: 43.45, Median Loss: 43.45, Std Loss: 43.45, Mean Reward: 1.06, Median Reward: 2.00, Std Reward: 47.70
Episode: 622, step: 9, Pop: 6/5, Epsilon: 0.08, Mean Loss: 50.61, Median Loss: 50.61, Std Loss: 50.61, Mean Reward: 5.37, Median Reward: 4.00, Std Reward: 391.70
Episode: 623, step: 9, Pop: 5/5, Epsilon: 0.08, Mean Loss: 37.20, Median Loss: 37.20, Std Loss: 37.20, Mean Reward: 4.37, Median Reward: 4.00, Std Reward: 323.50
Episode: 624, step: 9, Pop: 1/5, Epsilon: 0.08, Mean Loss: 57.71, Median Loss: 57.71, Std Loss: 57.71, Mean Reward: 1.00, Median Reward: 2.00, Std Reward: 56.00
Episode: 625, step: 9, Pop: 2/5, Epsilon: 0.08, Mean Loss: 40.84, Median Loss: 40.84, Std Loss: 40.84, Mean Reward: 2.40, Median Reward: 2.00, Std Reward: 100.70
Episode: 626, step: 9, Pop: 4/5, Epsilon: 0.08, Mean Loss: 27.31, Median Loss: 27.31, Std Loss: 27.31, Mean Reward: 3.71, Median Reward: 2.00, Std Reward: 274.60
Episode: 627, step: 9, Pop: 3/5, Epsilon: 0.07, Mean Loss: 43.74, Median Loss: 43.74, Std Loss: 43.74, Mean Reward: 0.53, Median Reward: 0.00, Std Reward: 30.60
Episode: 628, step: 9, Pop: 3/5, Epsilon: 0.07, Mean Loss: 49.63, Median Loss: 49.63, Std Loss: 49.63, Mean Reward: 1.98, Median Reward: 2.00, Std Reward: 108.70
Episode: 629, step: 9, Pop: 4/5, Epsilon: 0.07, Mean Loss: 44.08, Median Loss: 44.08, Std Loss: 44.08, Mean Reward: 2.22, Median Reward: 2.00, Std Reward: 128.70
Episode: 630, step: 9, Pop: 5/5, Epsilon: 0.07, Mean Loss: 43.89, Median Loss: 43.89, Std Loss: 43.89, Mean Reward: 2.12, Median Reward: 2.00, Std Reward: 154.70
Episode: 631, step: 9, Pop: 4/5, Epsilon: 0.07, Mean Loss: 57.68, Median Loss: 57.68, Std Loss: 57.68, Mean Reward: 2.57, Median Reward: 2.00, Std Reward: 146.40
Episode: 632, step: 9, Pop: 5/5, Epsilon: 0.07, Mean Loss: 31.65, Median Loss: 31.65, Std Loss: 31.65, Mean Reward: 0.51, Median Reward: 2.00, Std Reward: 35.00
Episode: 633, step: 9, Pop: 5/5, Epsilon: 0.07, Mean Loss: 43.85, Median Loss: 43.85, Std Loss: 43.85, Mean Reward: 5.31, Median Reward: 4.00, Std Reward: 398.50
Episode: 634, step: 9, Pop: 7/5, Epsilon: 0.07, Mean Loss: 33.50, Median Loss: 33.50, Std Loss: 33.50, Mean Reward: 1.20, Median Reward: 2.00, Std Reward: 102.80
Episode: 635, step: 9, Pop: 5/5, Epsilon: 0.07, Mean Loss: 35.33, Median Loss: 35.33, Std Loss: 35.33, Mean Reward: 2.16, Median Reward: 2.00, Std Reward: 147.00
Episode: 636, step: 9, Pop: 6/5, Epsilon: 0.07, Mean Loss: 49.80, Median Loss: 49.80, Std Loss: 49.80, Mean Reward: 4.30, Median Reward: 2.00, Std Reward: 305.40
Episode: 637, step: 9, Pop: 4/5, Epsilon: 0.07, Mean Loss: 60.36, Median Loss: 60.36, Std Loss: 60.36, Mean Reward: 2.26, Median Reward: 2.00, Std Reward: 126.60
Episode: 638, step: 9, Pop: 4/5, Epsilon: 0.07, Mean Loss: 38.14, Median Loss: 38.14, Std Loss: 38.14, Mean Reward: 2.80, Median Reward: 2.00, Std Reward: 176.20
Episode: 639, step: 9, Pop: 7/5, Epsilon: 0.07, Mean Loss: 43.72, Median Loss: 43.72, Std Loss: 43.72, Mean Reward: 1.60, Median Reward: 2.00, Std Reward: 134.80
Episode: 640, step: 9, Pop: 4/5, Epsilon: 0.07, Mean Loss: 42.73, Median Loss: 42.73, Std Loss: 42.73, Mean Reward: 1.23, Median Reward: 2.00, Std Reward: 77.20
Episode: 641, step: 9, Pop: 3/5, Epsilon: 0.07, Mean Loss: 53.03, Median Loss: 53.03, Std Loss: 53.03, Mean Reward: 4.16, Median Reward: 2.00, Std Reward: 262.20
Episode: 642, step: 9, Pop: 6/5, Epsilon: 0.07, Mean Loss: 42.67, Median Loss: 42.67, Std Loss: 42.67, Mean Reward: 2.97, Median Reward: 2.00, Std Reward: 231.70
Episode: 643, step: 9, Pop: 2/5, Epsilon: 0.07, Mean Loss: 43.80, Median Loss: 43.80, Std Loss: 43.80, Mean Reward: 4.00, Median Reward: 2.00, Std Reward: 236.10
Episode: 644, step: 9, Pop: 5/5, Epsilon: 0.07, Mean Loss: 37.79, Median Loss: 37.79, Std Loss: 37.79, Mean Reward: 2.88, Median Reward: 2.00, Std Reward: 247.80
Episode: 645, step: 9, Pop: 6/5, Epsilon: 0.07, Mean Loss: 21.05, Median Loss: 21.05, Std Loss: 21.05, Mean Reward: 4.79, Median Reward: 4.90, Std Reward: 306.80
Episode: 646, step: 9, Pop: 1/5, Epsilon: 0.07, Mean Loss: 36.48, Median Loss: 36.48, Std Loss: 36.48, Mean Reward: 2.63, Median Reward: 2.00, Std Reward: 121.00
Episode: 647, step: 9, Pop: 4/5, Epsilon: 0.07, Mean Loss: 38.68, Median Loss: 38.68, Std Loss: 38.68, Mean Reward: 3.56, Median Reward: 3.00, Std Reward: 256.20
Episode: 648, step: 9, Pop: 3/5, Epsilon: 0.07, Mean Loss: 48.43, Median Loss: 48.43, Std Loss: 48.43, Mean Reward: 2.47, Median Reward: 2.00, Std Reward: 118.50
Episode: 649, step: 9, Pop: 5/5, Epsilon: 0.07, Mean Loss: 44.40, Median Loss: 44.40, Std Loss: 44.40, Mean Reward: 3.28, Median Reward: 2.00, Std Reward: 216.40
Episode: 650, step: 9, Pop: 1/5, Epsilon: 0.07, Mean Loss: 40.47, Median Loss: 40.47, Std Loss: 40.47, Mean Reward: 0.23, Median Reward: 2.00, Std Reward: 10.90
Episode: 651, step: 9, Pop: 8/5, Epsilon: 0.07, Mean Loss: 41.46, Median Loss: 41.46, Std Loss: 41.46, Mean Reward: 5.42, Median Reward: 4.00, Std Reward: 487.60
Episode: 652, step: 9, Pop: 8/5, Epsilon: 0.07, Mean Loss: 41.83, Median Loss: 41.83, Std Loss: 41.83, Mean Reward: 3.92, Median Reward: 2.00, Std Reward: 344.80
Episode: 653, step: 9, Pop: 3/5, Epsilon: 0.07, Mean Loss: 48.40, Median Loss: 48.40, Std Loss: 48.40, Mean Reward: -0.44, Median Reward: 0.00, Std Reward: -27.00
Episode: 654, step: 9, Pop: 5/5, Epsilon: 0.07, Mean Loss: 51.24, Median Loss: 51.24, Std Loss: 51.24, Mean Reward: 4.43, Median Reward: 4.00, Std Reward: 301.20
Episode: 655, step: 9, Pop: 2/5, Epsilon: 0.07, Mean Loss: 35.40, Median Loss: 35.40, Std Loss: 35.40, Mean Reward: 0.58, Median Reward: 0.00, Std Reward: 25.00
Episode: 656, step: 9, Pop: 6/5, Epsilon: 0.07, Mean Loss: 40.11, Median Loss: 40.11, Std Loss: 40.11, Mean Reward: 3.22, Median Reward: 2.00, Std Reward: 222.10
Episode: 657, step: 9, Pop: 4/5, Epsilon: 0.07, Mean Loss: 60.44, Median Loss: 60.44, Std Loss: 60.44, Mean Reward: 3.51, Median Reward: 2.00, Std Reward: 252.60
Episode: 658, step: 9, Pop: 4/5, Epsilon: 0.07, Mean Loss: 40.88, Median Loss: 40.88, Std Loss: 40.88, Mean Reward: 2.99, Median Reward: 2.00, Std Reward: 212.10
Episode: 659, step: 9, Pop: 4/5, Epsilon: 0.07, Mean Loss: 28.84, Median Loss: 28.84, Std Loss: 28.84, Mean Reward: 3.67, Median Reward: 2.00, Std Reward: 212.70
Episode: 660, step: 9, Pop: 4/5, Epsilon: 0.07, Mean Loss: 39.42, Median Loss: 39.42, Std Loss: 39.42, Mean Reward: 5.20, Median Reward: 4.60, Std Reward: 301.60
Episode: 661, step: 9, Pop: 4/5, Epsilon: 0.07, Mean Loss: 38.90, Median Loss: 38.90, Std Loss: 38.90, Mean Reward: 2.99, Median Reward: 2.00, Std Reward: 209.40
Episode: 662, step: 9, Pop: 2/5, Epsilon: 0.07, Mean Loss: 40.99, Median Loss: 40.99, Std Loss: 40.99, Mean Reward: 2.40, Median Reward: 2.00, Std Reward: 163.50
Episode: 663, step: 9, Pop: 2/5, Epsilon: 0.07, Mean Loss: 49.58, Median Loss: 49.58, Std Loss: 49.58, Mean Reward: 1.77, Median Reward: 2.00, Std Reward: 88.70
Episode: 664, step: 9, Pop: 3/5, Epsilon: 0.07, Mean Loss: 62.54, Median Loss: 62.54, Std Loss: 62.54, Mean Reward: 0.04, Median Reward: 2.00, Std Reward: 3.00
Episode: 665, step: 9, Pop: 1/5, Epsilon: 0.07, Mean Loss: 58.11, Median Loss: 58.11, Std Loss: 58.11, Mean Reward: -0.24, Median Reward: 1.00, Std Reward: -14.00
Episode: 666, step: 9, Pop: 1/5, Epsilon: 0.06, Mean Loss: 33.13, Median Loss: 33.13, Std Loss: 33.13, Mean Reward: 1.32, Median Reward: 1.00, Std Reward: 50.00
Episode: 667, step: 9, Pop: 1/5, Epsilon: 0.06, Mean Loss: 42.72, Median Loss: 42.72, Std Loss: 42.72, Mean Reward: 3.71, Median Reward: 2.00, Std Reward: 174.20
Episode: 668, step: 9, Pop: 3/5, Epsilon: 0.06, Mean Loss: 37.40, Median Loss: 37.40, Std Loss: 37.40, Mean Reward: 2.82, Median Reward: 2.00, Std Reward: 175.10
Episode: 669, step: 9, Pop: 1/5, Epsilon: 0.06, Mean Loss: 34.03, Median Loss: 34.03, Std Loss: 34.03, Mean Reward: 1.84, Median Reward: 2.00, Std Reward: 91.90
Episode: 670, step: 9, Pop: 8/5, Epsilon: 0.06, Mean Loss: 37.01, Median Loss: 37.01, Std Loss: 37.01, Mean Reward: 2.47, Median Reward: 2.00, Std Reward: 217.20
Episode: 671, step: 9, Pop: 2/5, Epsilon: 0.06, Mean Loss: 35.63, Median Loss: 35.63, Std Loss: 35.63, Mean Reward: 3.32, Median Reward: 2.00, Std Reward: 159.40
Episode: 672, step: 9, Pop: 3/5, Epsilon: 0.06, Mean Loss: 41.38, Median Loss: 41.38, Std Loss: 41.38, Mean Reward: 2.31, Median Reward: 2.00, Std Reward: 150.00
Episode: 673, step: 9, Pop: 3/5, Epsilon: 0.06, Mean Loss: 39.50, Median Loss: 39.50, Std Loss: 39.50, Mean Reward: 4.48, Median Reward: 4.00, Std Reward: 237.50
Episode: 674, step: 9, Pop: 5/5, Epsilon: 0.06, Mean Loss: 27.23, Median Loss: 27.23, Std Loss: 27.23, Mean Reward: 0.62, Median Reward: 2.00, Std Reward: 39.50
Episode: 675, step: 9, Pop: 3/5, Epsilon: 0.06, Mean Loss: 30.48, Median Loss: 30.48, Std Loss: 30.48, Mean Reward: 1.23, Median Reward: 2.00, Std Reward: 72.50
Episode: 676, step: 9, Pop: 10/5, Epsilon: 0.06, Mean Loss: 43.49, Median Loss: 43.49, Std Loss: 43.49, Mean Reward: 4.94, Median Reward: 4.50, Std Reward: 493.60
Episode: 677, step: 9, Pop: 5/5, Epsilon: 0.06, Mean Loss: 40.55, Median Loss: 40.55, Std Loss: 40.55, Mean Reward: 3.14, Median Reward: 2.00, Std Reward: 235.20
Episode: 678, step: 9, Pop: 3/5, Epsilon: 0.06, Mean Loss: 29.19, Median Loss: 29.19, Std Loss: 29.19, Mean Reward: 1.71, Median Reward: 2.00, Std Reward: 130.00
Episode: 679, step: 9, Pop: 3/5, Epsilon: 0.06, Mean Loss: 36.45, Median Loss: 36.45, Std Loss: 36.45, Mean Reward: 4.10, Median Reward: 2.00, Std Reward: 188.70
Episode: 680, step: 9, Pop: 5/5, Epsilon: 0.06, Mean Loss: 32.70, Median Loss: 32.70, Std Loss: 32.70, Mean Reward: 2.72, Median Reward: 2.00, Std Reward: 168.70
Episode: 681, step: 9, Pop: 3/5, Epsilon: 0.06, Mean Loss: 51.85, Median Loss: 51.85, Std Loss: 51.85, Mean Reward: 2.99, Median Reward: 2.00, Std Reward: 161.70
Episode: 682, step: 9, Pop: 3/5, Epsilon: 0.06, Mean Loss: 40.39, Median Loss: 40.39, Std Loss: 40.39, Mean Reward: 2.89, Median Reward: 2.00, Std Reward: 193.40
Episode: 683, step: 9, Pop: 6/5, Epsilon: 0.06, Mean Loss: 42.89, Median Loss: 42.89, Std Loss: 42.89, Mean Reward: 5.52, Median Reward: 4.70, Std Reward: 358.70
Episode: 684, step: 9, Pop: 4/5, Epsilon: 0.06, Mean Loss: 38.12, Median Loss: 38.12, Std Loss: 38.12, Mean Reward: 3.20, Median Reward: 3.00, Std Reward: 205.10
Episode: 685, step: 9, Pop: 4/5, Epsilon: 0.06, Mean Loss: 43.09, Median Loss: 43.09, Std Loss: 43.09, Mean Reward: 3.03, Median Reward: 2.00, Std Reward: 176.00
Episode: 686, step: 9, Pop: 5/5, Epsilon: 0.06, Mean Loss: 54.23, Median Loss: 54.23, Std Loss: 54.23, Mean Reward: 4.48, Median Reward: 2.00, Std Reward: 282.00
Episode: 687, step: 9, Pop: 5/5, Epsilon: 0.06, Mean Loss: 47.26, Median Loss: 47.26, Std Loss: 47.26, Mean Reward: 4.45, Median Reward: 4.00, Std Reward: 360.30
Episode: 688, step: 9, Pop: 5/5, Epsilon: 0.06, Mean Loss: 44.42, Median Loss: 44.42, Std Loss: 44.42, Mean Reward: 2.72, Median Reward: 3.00, Std Reward: 185.00
Episode: 689, step: 9, Pop: 5/5, Epsilon: 0.06, Mean Loss: 35.99, Median Loss: 35.99, Std Loss: 35.99, Mean Reward: 2.43, Median Reward: 2.00, Std Reward: 181.90
Episode: 690, step: 9, Pop: 4/5, Epsilon: 0.06, Mean Loss: 46.97, Median Loss: 46.97, Std Loss: 46.97, Mean Reward: 2.68, Median Reward: 2.00, Std Reward: 153.00
Episode: 691, step: 9, Pop: 1/5, Epsilon: 0.06, Mean Loss: 29.24, Median Loss: 29.24, Std Loss: 29.24, Mean Reward: 2.53, Median Reward: 2.00, Std Reward: 119.00
Episode: 692, step: 9, Pop: 5/5, Epsilon: 0.06, Mean Loss: 38.37, Median Loss: 38.37, Std Loss: 38.37, Mean Reward: 1.90, Median Reward: 2.00, Std Reward: 135.20
Episode: 693, step: 9, Pop: 4/5, Epsilon: 0.06, Mean Loss: 48.00, Median Loss: 48.00, Std Loss: 48.00, Mean Reward: 2.61, Median Reward: 2.00, Std Reward: 180.00
Episode: 694, step: 9, Pop: 4/5, Epsilon: 0.06, Mean Loss: 38.44, Median Loss: 38.44, Std Loss: 38.44, Mean Reward: 4.86, Median Reward: 2.00, Std Reward: 281.70
